,id,title,description,store,price,images__0__src,images__1__src,handle
0,8375866949802,IVORY BROCADE WAISTCOAT & WIDE-LEGGED PANT SET,"title: IVORY BROCADE WAISTCOAT & WIDE-LEGGED PANT SETproduct_type: body_html: <p>Ivory Textured Brocade Waistcoat. Sleeveless with Shawl Collar. Side Peplum Shaping for Architectural Structure. Concealed Front with Hook/eye and Button Closure. Paired with Matching High Waisted Satin Lurex Twill Weave Pant with Flared Hem. Inverted Sewn Down Pleats at the Waist to Add a Flattering Shape. Elasticated at the Waist with a Hook/eye and Zip Closure at the Side.</p>
<p>Model Height is<strong> 5'9"" </strong>and is wearing the size <strong>XS</strong>.</p>
<h3>Fabric and Wash Care</h3>
<p><strong>Fabric: </strong><span data-sheets-userformat='{""2"":13249,""3"":{""1"":0},""9"":1,""10"":1,""11"":4,""12"":0,""15"":""Calibri"",""16"":13}' data-sheets-value='{""1"":2,""2"":""100% Tencel""}' data-sheets-root=""1""><span data-sheets-userformat='{""2"":13249,""3"":{""1"":0},""9"":1,""10"":1,""11"":4,""12"":0,""15"":""Calibri"",""16"":13}' data-sheets-value='{""1"":2,""2"":""100% Recycled Polyester""}' data-sheets-root=""1""><span data-sheets-root=""1"" data-sheets-value='{""1"":2,""2"":""100% Viscose""}' data-sheets-userformat='{""2"":13249,""3"":{""1"":0},""9"":1,""10"":1,""11"":4,""12"":0,""15"":""Calibri"",""16"":13}'><span data-sheets-root=""1"" data-sheets-value='{""1"":2,""2"":""70% Viscose 30% Linen""}' data-sheets-userformat='{""2"":13249,""3"":{""1"":0},""9"":1,""10"":1,""11"":4,""12"":0,""15"":""Calibri"",""16"":13}'><span data-sheets-root=""1"">80% Ryon, 12% Polyester, 8% Nylon</span></span></span></span></span></p>
<p><strong style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Wash Care: </strong><span style=""font-size: 0.875rem;"" data-sheets-userformat='{""2"":13249,""3"":{""1"":0},""9"":1,""10"":1,""11"":4,""12"":0,""15"":""Calibri"",""16"":13}' data-sheets-value='{""1"":2,""2"":""Machine wash cold. Normal with like colours. Use only non-chlorine bleach. Cool iron if needed. Tumble dry low. May be dry cleaned.""}' data-sheets-root=""1""><span data-sheets-userformat='{""2"":13249,""3"":{""1"":0},""9"":1,""10"":1,""11"":4,""12"":0,""15"":""Calibri"",""16"":13}' data-sheets-value='{""1"":2,""2"":""Machine wash cold. Normal with like colours. Use only non-chlorine bleach. Cool iron if needed. Tumble dry low. May be dry cleaned.""}' data-sheets-root=""1""><span data-sheets-userformat='{""2"":13249,""3"":{""1"":0},""9"":1,""10"":1,""11"":4,""12"":0,""15"":""Calibri"",""16"":13}' data-sheets-value='{""1"":2,""2"":""Hand wash cold. Use only non-chlorine bleach. Cool iron if needed. Line dry. May be dry cleaned.""}' data-sheets-root=""1""><span data-sheets-userformat='{""2"":13249,""3"":{""1"":0},""9"":1,""10"":1,""11"":4,""12"":0,""15"":""Calibri"",""16"":13}' data-sheets-value='{""1"":2,""2"":""Machine wash cold. Gentle with like colours. Use only non-chlorine bleach. Cool iron if needed. Do not tumble dry""}' data-sheets-root=""1""><span data-sheets-root=""1"" data-sheets-value='{""1"":2,""2"":""Machine wash cold. Gentle with like colours. Use only non-chlorine bleach. Cool iron if needed. Do not tumble dry""}' data-sheets-userformat='{""2"":13251,""3"":{""1"":0},""4"":{""1"":2,""2"":16776960},""9"":1,""10"":1,""11"":4,""12"":0,""15"":""Calibri"",""16"":13}'><span data-sheets-root=""1"" data-sheets-value='{""1"":2,""2"":""Hand wash cold. Use only non-chlorine bleach. Cool iron if needed. Line dry. Do not dry clean.""}' data-sheets-userformat='{""2"":13251,""3"":{""1"":0},""4"":{""1"":2,""2"":16776960},""9"":1,""10"":1,""11"":4,""12"":0,""15"":""Calibri"",""16"":13}'><span data-sheets-root=""1"">Hand wash cold. Use only non-chlorine bleach. Cool iron if needed. Line dry. Do not dry clean.</span></span></span></span></span></span></span></p>",dashanddot,12080.0,https://cdn.shopify.com/s/files/1/0267/2394/2570/files/8_8572ce07-8efb-46ab-8a7c-0368a4f50936.jpg?v=1771052510,https://cdn.shopify.com/s/files/1/0267/2394/2570/files/7_6232fda8-4796-4f15-9208-3fcbf1ab3898.jpg?v=1771052559,ivory-brocade-waistcoat-wide-legged-pant-set
1,8373868265642,DENIM FRAYED JACKET AND DROP CROTCH PANT,"title: DENIM FRAYED JACKET AND DROP CROTCH PANTproduct_type: Co-ord Setbody_html: <p>Relaxed Fit Denim Jacket with Contrast Running-Stitch Detailing Across the Surface. Band Collar Detailed with Raw, Frayed Edges. Front Metal Button Closure with Matching Buttoned Cuffs. Full Sleeves with Flap Pockets Placed on the Front. Paired with Matching Drop-Crotch Pant in a Relaxed, Boxy Fit. Contrast Running-Stitch Detailing Along the Edges. Semi-Elasticated Waistband with Belt Loops at the Waist. Concealed Zip with Metal Button Closure. Side Pockets with Patch Pockets at the Back.</p>
<p>Model Height is<strong> 6'0"" </strong>and is wearing the size <strong>S</strong>.</p>
<h3>Fabric and Wash Care</h3>
<p><strong>Fabric: </strong>100% Organic Cotton</p>
<p><strong style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Wash Care: </strong><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Hand wash cold. Gentle with like colours. Use only non-chlorine bleach. Do not Iron. Do not tumble dry.</span></p>
<p> </p>",dashanddot,8980.0,https://cdn.shopify.com/s/files/1/0267/2394/2570/files/04_42b27e2d-378b-4b34-aef5-0d74dcf2ce1f.jpg?v=1770870962,https://cdn.shopify.com/s/files/1/0267/2394/2570/files/06_9a730a5a-7718-4f7e-8900-8151759301a5.jpg?v=1770870962,denim-frayed-jacket-drop-crotch-pant-set
2,8373868101802,DENIM DROP CROTCH PANT,"title: DENIM DROP CROTCH PANTproduct_type: Bottombody_html: <p><meta charset=""utf-8"">Drop-Crotch Denim Pant in a Relaxed, Boxy Fit. Contrast Running-Stitch Detailing Along the Edges. Semi-Elasticated Waistband with Belt Loops at the Waist. Concealed Zip with Metal Button Closure. Side Pockets with Patch Pockets at the Back.<br></p>
<p><span data-sheets-userformat='{""2"":11201,""3"":{""1"":0},""9"":1,""10"":1,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""16"":13}' data-sheets-value='{""1"":2,""2"":""Black and metallic soft brocade pant in Baroque inspired pattern. Tapered fit.\n""}' data-sheets-root=""1""><span data-sheets-userformat='{""2"":9155,""3"":{""1"":0},""4"":{""1"":2,""2"":65280},""9"":1,""10"":1,""11"":4,""12"":0,""16"":11}' data-sheets-value='{""1"":2,""2"":""Wide-leg pants in a relaxed fit with a pistachio base and tonal green floral pattern. Featuring a semi-elasticated waistband with drawstring, side and back pockets, and crafted from a natural linen blend.""}' data-sheets-root=""1""></span></span><span data-sheets-userformat='{""2"":11201,""3"":{""1"":0},""9"":1,""10"":1,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""16"":13}' data-sheets-value='{""1"":2,""2"":""Black and metallic soft brocade pant in Baroque inspired pattern. Tapered fit.\n""}' data-sheets-root=""1""></span><meta charset=""utf-8"">Model Height is<strong> 6'0"" </strong>and is wearing the size <strong>S</strong>.</p>
<h3>Fabric and Wash Care</h3>
<p><strong>Fabric: </strong>100% Organic Cotton</p>
<p><strong style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Wash Care: </strong><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Hand wash cold. Gentle with like colours. Use only non-chlorine bleach. Do not Iron. Do not tumble dry.</span></span></p>",dashanddot,4490.0,https://cdn.shopify.com/s/files/1/0267/2394/2570/files/04_42b27e2d-378b-4b34-aef5-0d74dcf2ce1f.jpg?v=1770870962,https://cdn.shopify.com/s/files/1/0267/2394/2570/files/06_9a730a5a-7718-4f7e-8900-8151759301a5.jpg?v=1770870962,denim-drop-crotch-pant
3,8373862138026,DENIM FRAYED JACKET,"title: DENIM FRAYED JACKETproduct_type: Topbody_html: <p><meta charset=""utf-8"">Relaxed Fit Denim Jacket with Contrast Running-Stitch Detailing Across the Surface. Band Collar Detailed with Raw, Frayed Edges. Front Metal Button Closure with Matching Buttoned Cuffs. Full Sleeves with Flap Pockets Placed on the Front.<br></p>
<p><span data-sheets-userformat='{""2"":11201,""3"":{""1"":0},""9"":1,""10"":1,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""16"":13}' data-sheets-value='{""1"":2,""2"":""Black and metallic soft brocade pant in Baroque inspired pattern. Tapered fit.\n""}' data-sheets-root=""1""><span data-sheets-userformat='{""2"":9155,""3"":{""1"":0},""4"":{""1"":2,""2"":65280},""9"":1,""10"":1,""11"":4,""12"":0,""16"":11}' data-sheets-value='{""1"":2,""2"":""Wide-leg pants in a relaxed fit with a pistachio base and tonal green floral pattern. Featuring a semi-elasticated waistband with drawstring, side and back pockets, and crafted from a natural linen blend.""}' data-sheets-root=""1""></span></span><span data-sheets-userformat='{""2"":11201,""3"":{""1"":0},""9"":1,""10"":1,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""16"":13}' data-sheets-value='{""1"":2,""2"":""Black and metallic soft brocade pant in Baroque inspired pattern. Tapered fit.\n""}' data-sheets-root=""1""></span><meta charset=""utf-8"">Model Height is<strong> 6'0"" </strong>and is wearing the size <strong>S</strong>.</p>
<h3>Fabric and Wash Care</h3>
<p><strong>Fabric: </strong>100% Organic Cotton</p>
<p><strong style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Wash Care: </strong><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Hand wash cold. Gentle with like colours. Use only non-chlorine bleach. Do not Iron. Do not tumble dry.</span></span></p>",dashanddot,4490.0,https://cdn.shopify.com/s/files/1/0267/2394/2570/files/01_38710dd8-43bf-4e07-98bf-429f2fb7c8b8.jpg?v=1770870679,https://cdn.shopify.com/s/files/1/0267/2394/2570/files/04_42b27e2d-378b-4b34-aef5-0d74dcf2ce1f.jpg?v=1770870962,textured-stripe-shirt-copy
4,8367482372266,TEXTURED STRIPE SET,"title: TEXTURED STRIPE SETproduct_type: Co-ord Setbody_html: <p><span data-sheets-root=""1"">Relaxed fit shirt in lightweight textured fabric with a vertical surface pattern. Concealed button placket and lapel collar. Full sleeves with patch pockets at the front. Paired with matching pant. Elasticated waistband with an adjustable drawstring at the waist. Patch pockets at the back.</span></p>
<p>Model Height is<strong> 6'0"" </strong>and is wearing the size <strong>S</strong>.</p>
<h3>Fabric and Wash Care</h3>
<p><strong>Fabric: </strong>100% Organic Cotton</p>
<p><strong style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Wash Care: </strong><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Hand wash cold. Gentle with like colours. Use only non-chlorine bleach. Do not Iron. Do not tumble dry.</span></p>",dashanddot,7980.0,https://cdn.shopify.com/s/files/1/0267/2394/2570/files/bc1.jpg?v=1770289990,https://cdn.shopify.com/s/files/1/0267/2394/2570/files/bc9.jpg?v=1770289975,textured-stripe-set-2
5,8367478243498,TEXTURED STRIPE PANT,"title: TEXTURED STRIPE PANTproduct_type: Bottombody_html: <p><meta charset=""utf-8""><span data-sheets-root=""1"">Relaxed fit pant in lightweight textured fabric with a vertical surface pattern. Elasticated waistband with an adjustable drawstring. Patch pockets at the back. </span><br></p>
<p><span data-sheets-userformat='{""2"":11201,""3"":{""1"":0},""9"":1,""10"":1,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""16"":13}' data-sheets-value='{""1"":2,""2"":""Black and metallic soft brocade pant in Baroque inspired pattern. Tapered fit.\n""}' data-sheets-root=""1""><span data-sheets-userformat='{""2"":9155,""3"":{""1"":0},""4"":{""1"":2,""2"":65280},""9"":1,""10"":1,""11"":4,""12"":0,""16"":11}' data-sheets-value='{""1"":2,""2"":""Wide-leg pants in a relaxed fit with a pistachio base and tonal green floral pattern. Featuring a semi-elasticated waistband with drawstring, side and back pockets, and crafted from a natural linen blend.""}' data-sheets-root=""1""></span></span><span data-sheets-userformat='{""2"":11201,""3"":{""1"":0},""9"":1,""10"":1,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""16"":13}' data-sheets-value='{""1"":2,""2"":""Black and metallic soft brocade pant in Baroque inspired pattern. Tapered fit.\n""}' data-sheets-root=""1""></span><meta charset=""utf-8"">Model Height is<strong> 6'0"" </strong>and is wearing the size <strong>S</strong>.</p>
<h3>Fabric and Wash Care</h3>
<p><strong>Fabric: </strong>100% Organic Cotton</p>
<p><strong style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Wash Care: </strong><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Hand wash cold. Gentle with like colours. Use only non-chlorine bleach. Do not Iron. Do not tumble dry.</span></span></p>",dashanddot,3990.0,https://cdn.shopify.com/s/files/1/0267/2394/2570/files/bc9.jpg?v=1770289975,https://cdn.shopify.com/s/files/1/0267/2394/2570/files/bc1.jpg?v=1770289990,textured-stripe-pant-1
6,8367469658282,TEXTURED STRIPE SHIRT,"title: TEXTURED STRIPE SHIRTproduct_type: Topbody_html: <p><meta charset=""utf-8""><span data-sheets-root=""1"">Relaxed fit shirt in lightweight textured fabric with a vertical surface pattern. Concealed button placket and lapel collar. Full sleeves with patch pockets at the front. </span><br></p>
<p><span data-sheets-root=""1"" data-sheets-value='{""1"":2,""2"":""Black and metallic soft brocade pant in Baroque inspired pattern. Tapered fit.\n""}' data-sheets-userformat='{""2"":11201,""3"":{""1"":0},""9"":1,""10"":1,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""16"":13}'><span data-sheets-root=""1"" data-sheets-value='{""1"":2,""2"":""Wide-leg pants in a relaxed fit with a pistachio base and tonal green floral pattern. Featuring a semi-elasticated waistband with drawstring, side and back pockets, and crafted from a natural linen blend.""}' data-sheets-userformat='{""2"":9155,""3"":{""1"":0},""4"":{""1"":2,""2"":65280},""9"":1,""10"":1,""11"":4,""12"":0,""16"":11}'></span></span><span data-sheets-root=""1"" data-sheets-value='{""1"":2,""2"":""Black and metallic soft brocade pant in Baroque inspired pattern. Tapered fit.\n""}' data-sheets-userformat='{""2"":11201,""3"":{""1"":0},""9"":1,""10"":1,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""16"":13}'></span><meta charset=""utf-8"">Model Height is<strong> 6'0"" </strong>and is wearing the size <strong>S</strong>.</p>
<h3>Fabric and Wash Care</h3>
<p><strong>Fabric: </strong>100% Organic Cotton</p>
<p><strong style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Wash Care: </strong><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Hand wash cold. Gentle with like colours. Use only non-chlorine bleach. Do not Iron. Do not tumble dry.</span></span></p>",dashanddot,3990.0,https://cdn.shopify.com/s/files/1/0267/2394/2570/files/bc9.jpg?v=1770289975,https://cdn.shopify.com/s/files/1/0267/2394/2570/files/bc1.jpg?v=1770289990,textured-stripe-shirt-1
7,8367154528426,CRINKLED STRIPE SHIRT,"title: CRINKLED STRIPE SHIRTproduct_type: Topbody_html: <p><meta charset=""utf-8""><span data-sheets-root=""1"">Seersucker lightweight button-down shirt with a crinkled vertical stripe texture. Relaxed fit with a classic shirt collar and front overlay tab detailing. Full sleeves with a patch pocket at the chest and an additional utility patch on the sleeve. Lightweight fabric with natural texture and ease.</span></p>
<p><span data-sheets-root=""1"" data-sheets-value='{""1"":2,""2"":""Black and metallic soft brocade pant in Baroque inspired pattern. Tapered fit.\n""}' data-sheets-userformat='{""2"":11201,""3"":{""1"":0},""9"":1,""10"":1,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""16"":13}'><span data-sheets-root=""1"" data-sheets-value='{""1"":2,""2"":""Wide-leg pants in a relaxed fit with a pistachio base and tonal green floral pattern. Featuring a semi-elasticated waistband with drawstring, side and back pockets, and crafted from a natural linen blend.""}' data-sheets-userformat='{""2"":9155,""3"":{""1"":0},""4"":{""1"":2,""2"":65280},""9"":1,""10"":1,""11"":4,""12"":0,""16"":11}'></span></span><span data-sheets-root=""1"" data-sheets-value='{""1"":2,""2"":""Black and metallic soft brocade pant in Baroque inspired pattern. Tapered fit.\n""}' data-sheets-userformat='{""2"":11201,""3"":{""1"":0},""9"":1,""10"":1,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""16"":13}'></span><meta charset=""utf-8"">Model Height is<strong> 6'0"" </strong>and is wearing the size <strong>S</strong>.</p>
<h3>Fabric and Wash Care</h3>
<p><strong>Fabric: </strong>100% Organic Cotton</p>
<p><strong style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Wash Care: </strong><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Hand wash cold. Gentle with like colours. Use only non-chlorine bleach. Do not Iron. Do not tumble dry.</span></span></p>",dashanddot,5990.0,https://cdn.shopify.com/s/files/1/0267/2394/2570/files/c10_3070d508-8798-4c87-83c4-91261d4f89dd.jpg?v=1770267770,https://cdn.shopify.com/s/files/1/0267/2394/2570/files/co7.jpg?v=1770268174,crinkled-stripe-shirt
