id,title,description,price,images__0__src,images__1__src,handle
7454817026182,The Ayat Kurta Set - Green & Fuchsia Printed,"title: The Ayat Kurta Set - Green & Fuchsia Printed product_type: shop-bundle body_html: <ul>
<li>Crafted for both quiet mornings and lively evenings, this set brings together soft florals and a relaxed silhouette for a look that’s thoughtful yet dressy.
</li>
<li>The Ayat Kurta is celebratory, patterned with delicate vintage pink florals on a fresh green base. Lightweight and breathable, it’s crafted for effortless comfort in both movement and mood.
</li>
<li>The Novel Narrow Pants feature a soft green base adorned with delicate pink vintage floral prints—bringing a hint of nostalgia to everyday dressing. Crafted in lightweight 100% organic cotton voile.</li>
</ul>",12100.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/1_aba9ba9f-3f35-4a0a-9a1b-a8c6defbc6f1.jpg?v=1757068727,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/2_dbeecf38-bb84-4157-8a33-be08fdd87102.jpg?v=1757068727,the-ayat-kurta-set-green-fuchsia-printed
7430155632774,The Savera Set - Ivory Embroidered,"title: The Savera Set - Ivory Embroidered product_type: shop-bundle body_html: <ul>
<li>An all-white pairing with tonal embroidery and easy movement—festive without trying too hard in this 3 piece set.</li>
<li>The Fit &amp; Flare Angrakha is crafted in breathable cotton kora with all-over floral embroidery, a flared silhouette, and criss-cross detailing at the back.</li>
<li>The Classic Pyjamas are made in 100% cotton with tone-on-tone floral embroidery, cut for comfort in an effortlessly breezy fit.</li>
<li>The Dupatta completes the whole look and gives a serene finish to your look.Crafted in 100% cotton kora, it’s embroidered all over with ivory floral threadwork, finished with delicate sequin highlights that catch the light just so.</li>
</ul>",20250.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/NBI045907_6_f03f0f36-6849-4e67-864b-e3e603ba505a.jpg?v=1754980377,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/1_6204c67d-ed70-4a14-be99-0b069b7604a8.jpg?v=1754980377,the-savera-set-ivory-embroidered
7430155567238,The Firefly Set - Silver,"title: The Firefly Set - Silver product_type: shop-bundle body_html: <ul>
<li>A featherlight metallic coord that shimmers with every step—made to move, glow, and layer with ease.
</li>
<li>The Firefly Shirt is crafted in silver tissue with contrast-stitched seams, a free-size fit, and a checkered bird embroidered at the back in watermelon thread and rainbow sequins.
</li>
<li>The Charisma Pants are full-length with a straight cut in matching tissue, finished with an embroidered anar motif, a shell button, and red bead at the hem.</li>
</ul>",18150.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/1_2e1b2981-f062-4c2d-9216-03d29ab3bac4.jpg?v=1752578500,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/2_8c1d5c04-d54a-4274-9f8d-fa7e178ab002.jpg?v=1752578500,the-firefly-set-silver
7394003746950,Tropics Decor Set,"title: Tropics Decor Set product_type: shop-bundle body_html: <ul>
<li>Bring the island indoors with the Tropics Decor Set, where sculptural Banana Leaf Accents (Set of 2) meet the rippled charm of the Nadi Vase.</li>
<li>Cast in iron sheet metal with a matte brass finish, the Banana leaf Home Accents will add a hint of understated glamour to your table setting.</li>
<li>The Nadi Vase is an iron vase that's bound to spruce up every tabletop.</li>
</ul>",4700.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/3_550b78e0-6e81-4f08-b277-f97432a686d3.jpg?v=1747896932,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/1_d2577a5c-af8d-4f52-8d53-4c690edb9dfb.jpg?v=1747896932,tropics-decor-set
7352554029190,Tropical Oasis Set,"title: Tropical Oasis Set product_type: shop-bundle body_html: <ul>
<li>Add a touch of whimsy to your tables with the Tropical Oasis Set. The set comes with the Malabar Conical Mugs - set of 2 and the Oasis Bowls - set of 2.
</li>
<li>The Malabar Conical Mugs are hand-painted and are the perfect accompaniment to your everyday meals and morning tea time rituals.
</li>
<li>Generously proportioned and footed, the Oasis Bowls are perfect for everyday and for special occasions.</li>
</ul>",4950.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/1_6c72b01e-34cd-4849-b967-9910fb3b34a9.jpg?v=1742276822,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/2_13e40467-19af-403e-8c3b-b76b3518ae8d.jpg?v=1742276822,tropical-oasis-set
7538307694726,The Tab Top Set - Charcoal,"title: The Tab Top Set - Charcoal product_type: shop-bundle body_html: <ul>
<li>The Tab Top Set pairs the Tab Top with Ebb Joggers in deep charcoal, designed for simplicity with a modern edge.
</li>
<li>The top is crafted in bamboo seersucker with a small icon embroidery and pleat detailing at the centre back.
</li>
<li>The joggers match in textured seersucker, finished with fluorescent orange piping highlighting the coin pocket at the side.
</li>
<li>Together, the set balances clean lines, comfort, and a sharp pop of contrast.</li>
</ul>",9500.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/1_0668fd05-0fd6-479b-871c-d63042f58b5f.jpg?v=1770790622,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/2_d2b25dce-6b8f-409e-ab68-af359c8e16d9.jpg?v=1770790623,the-tab-top-set-charcoal
7394003976326,Orchard Sound Set,"title: Orchard Sound Set product_type: shop-bundle body_html: <ul>
<li>Chime into island time with the Orchard Sound Set, combining a breezy Pineapple Wind Chime and the melodic Anar Bell.
</li>
<li>Bring the sound of Myanmar into your home with the gorgeous Pineapple Wind Chime, crafted in sturdy iron and finished in gold.
</li>
<li>Crafted in iron with a matte gold finish, the Anar Bell hangs at the end of a looped rope and will sit perfectly at your main doorway</li>
</ul>",4550.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/1_168ccf99-1576-45c1-92dd-ca732ed2d6c0.jpg?v=1747641638,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/3_074fab74-cabc-40e9-b085-5c8fd965d8a0.jpg?v=1747641638,orchard-sound-set
7280930128006,The Gusset Set - Green,"title: The Gusset Set - Green product_type: shop-bundle body_html: <ul>
<li>A set of two of our signature styles, the Gusset Round Neck Kurta and Basic Pyjama in deep green, it's the perfect pair for celebrations big and small.
</li>
<li>The Gusset Round Neck Kurta makes a statement with its effortless fall and green hue. The full sleeves, round neck and gathers make this one a head-turner, all with twinkling details. Crafted in light cotton, dress this piece up or down for your everyday or celebrations alike.
</li>
<li>With a flared fit, neutral hue, and versatile design, the Basic Pyjamas are bound to become your go-to piece. Antique gold gota embellishes the hemline, while red thread faggoting accents both side seams.
</li>
<li>The deep green hue and design makes this an easy pick to wear from day to night, whether you’re wearing it to a party, wedding or for the festivities.</li>
</ul>",17850.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/NBI036101_1_dacb3c61-9ef3-4c9a-8e09-b8977cfa479a.jpg?v=1729076974,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/NBI036101_5_6ee8e9cf-b5fa-4d06-9cae-eebc068bbcf6.jpg?v=1729076974,the-gusset-set-green
7454817190022,The Kosi Kurta Set - Ivory,"title: The Kosi Kurta Set - Ivory product_type: shop-bundle body_html: <ul>
<li>A fuss-free set for celebrations or your everyday, a set in classic ivory that can be dressed up effortlessly. 
</li>
<li>The Kosi Kurta offers a crisp, clean silhouette in a timeless ivory. Delicate multi-sequin embroidery adorns the front and back yoke, adding a gentle shimmer inspired by traditional khaka patterns. A perfect blend of simplicity and subtle embellishment. Crafted from 100% cotton kora.
</li>
<li>Nicobar’s Classic Pyjamas pair well with your basics and are the definition of comfort in ivory, detailed with embroidery.</li>
</ul>",15000.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/1_6e9b94fe-43a9-4256-adf0-de6e6928b088.jpg?v=1757068120,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/3_6093831b-6447-4ae2-8449-da6950b52956.jpg?v=1757068120,the-kosi-kurta-set-ivory
7454816632966,The Panaji Set - Navy,"title: The Panaji Set - Navy product_type: shop-bundle body_html: <ul>
<li>The Panaji Top Set is a wardrobe essential with a touch of quiet romance. Its rich navy hue offers a sophisticated base, while subtle details elevate the silhouette.
</li>
<li>The Top is crafted from cotton linter, a natural byproduct of cottonseed oil production, Bemberg is a regenerated cellulose fibre that’s soft, breathable, and gentle on the skin. It’s biodegradable, compostable, and made using a closed-loop process that minimises waste, making it a thoughtful choice for you and the planet.
</li>
<li>Elevate your style effortlessly with the most versatile addition to your wardrobe - a pair of pants featuring a refined green and navy stripe print that brings quiet sophistication to everyday dressing.
</li>
</ul>",10450.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/1_f54dd872-be4f-4d9b-a0b3-d6a888596350.jpg?v=1757065883,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/2_80b0de8b-f2e7-4eb3-bb4f-306ca60579c1.jpg?v=1757065883,the-panaji-set-navy
7454817452166,The Tapi Kaftan Set - Red,"title: The Tapi Kaftan Set - Red product_type: shop-bundle body_html: <ul>
<li>Crafted for both quiet mornings and lively evenings, this set's bold red hue and relaxed silhouette creates a cool, bold look.
</li>
<li>in a vibrant solid red, the Api Kaftan offers easy elegance with a relaxed silhouette. A standout piece that’s ideal for both lounging and light celebrations. 
</li>
<li>Bold and full of character, the Salem Pants come in a rich solid red. With a gently puffy silhouette, these pants offer a playful yet polished look that's easy to dress up or down. 
</li>
<li>Both pieces are crafted from cotton linter, a natural byproduct of cottonseed oil production, Bemberg is a regenerated cellulose fibre that’s soft, breathable, and gentle on the skin. It’s biodegradable, compostable, and made using a closed-loop process that minimises waste, making it a thoughtful choice for you and the planet.</li>
</ul>",12300.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/1_b034b262-9d3a-479f-8890-573dceea3a59.jpg?v=1757064651,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/2_14e4ae9c-7a3c-4217-9973-b7b70fecd78a.jpg?v=1757064651,the-tapi-kaftan-set-red
7454817353862,The Chaand Kurta Set- Red & Ivory,"title: The Chaand Kurta Set- Red & Ivory product_type: shop-bundle body_html: <ul>
<li>A fuss-free set for celebrations or your everyday, a set in red that can be dressed up effortlessly. 
</li>
<li>The Chaand Kurta shines in a rich solid red and gold palette, offering a fluid drape with a soft sheen. The fabric lends itself beautifully to both everyday elegance and festive dressing. Crafted in viscose silk.
</li>
<li>Bold and full of character, the Salem Pants come in a rich solid red. With a gently puffy silhouette, these pants offer a playful yet polished look that's easy to dress up or down. Crafted from cotton linter, a natural byproduct of cottonseed oil production, Bemberg is a regenerated cellulose fibre that’s soft, breathable, and gentle on the skin. It’s biodegradable, compostable, and made using a closed-loop process that minimises waste, making it a thoughtful choice for you and the planet.
</li>
<li>Due to the different fabrics used in both garments, the colour tones may vary.</li>
</ul>",14150.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/1_24425316-3f13-4e9a-8917-104644cfc4da.jpg?v=1757064783,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/2_62063006-66e1-4db4-9bec-69ae28f63d16.jpg?v=1757064784,the-chaand-kurta-set-red-ivory
7454817124486,The Fit & Flare Angrakha Set - Red & Ivory Embroidered,"title: The Fit & Flare Angrakha Set - Red & Ivory Embroidered product_type: shop-bundle body_html: <ul>
<li>Rooted in comfort and finished with embroidered charm, this set is perfect for everything from weekend plans to impromptu celebrations, giving you effortless style every time.
</li>
<li>A nod to tradition with a modern ease, the Fit &amp; Flare Angrakha is brought to life with delicate ivory rose embroidery, scattered across a bold red canvas. Crafted in soft, breathable cotton kora.
</li>
<li>Bold and full of character, the Salem Pants come in a rich solid red. With a gently puffy silhouette, these pants offer a playful yet polished look that's easy to dress up or down. Crafted from cotton linter, a natural byproduct of cottonseed oil production, Bemberg is a regenerated cellulose fibre that’s soft, breathable, and gentle on the skin. It’s biodegradable, compostable, and made using a closed-loop process that minimises waste, making it a thoughtful choice for you and the planet.
</li>
<li>Due to the different fabrics used in both garments, the colour tones may vary.</li>
</ul>",15750.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/1_9fda5f38-0f72-4f0a-9946-9007a941fad3.jpg?v=1757068233,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/2_d0358906-0d23-435f-a58e-30002df1c2f2.jpg?v=1757068233,the-fit-flare-angrakha-set-red-ivory-embroidered
7454816731270,The Tangier Top Set - Black & Gold Printed,"title: The Tangier Top Set - Black & Gold Printed product_type: shop-bundle body_html: <ul>
<li>A fuss-free set for celebrations or your everyday, a set in classic black that can be dressed up effortlessly. 
</li>
<li>Easy to pair and easier to wear, the Tangier Top brings effortless elegance to everyday dressing. Set against a deep black base, delicate autumn bloom motifs shimmer in a subtle gilver foil print, adding just the right touch of festive shine.
</li>
<li>A style that's come to be our signature, this pyjama features an a-line silhouette that ends in a gentle flare.The black hue makes this an easy pick to spend your day in.</li>
</ul>",11000.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/8_a3676bb5-3916-4d9a-b584-b6b8a0abedd4.jpg?v=1757420214,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/7_59293fb1-c9e6-412f-8d3d-00e1eac6abb1.jpg?v=1757420214,the-tangier-top-set-black-gold-printed
7454816436358,The Panaji Set - Red,"title: The Panaji Set - Red product_type: shop-bundle body_html: <ul>
<li>The Panaji Top Set is a wardrobe essential with a touch of quiet romance. Its rich red hue offers a sophisticated base, while subtle details elevate the silhouette.
</li>
<li>The top and bottom are both crafted from cotton linter, a natural byproduct of cottonseed oil production, Bemberg is a regenerated cellulose fibre that’s soft, breathable, and gentle on the skin. It’s biodegradable, compostable, and made using a closed-loop process that minimises waste, making it a thoughtful choice for you and the planet.
</li>
<li>Bold and full of character, the Salem Pants come in a rich solid red. With a gently puffy silhouette, these pants offer a playful yet polished look that's easy to dress up or down.
</li>
</ul>",9700.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/1_81ef9eed-5ac9-4ae0-9e42-0fa6942562b7.jpg?v=1757065558,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/3_86405b35-d238-4c97-85a1-620cb686d9ba.jpg?v=1757065558,the-panaji-set-red
7430155665542,The Necktie Set - Ivory Embroidered,"title: The Necktie Set - Ivory Embroidered product_type: shop-bundle body_html: <ul>
<li>An easy, all-ivory set with tonal embroidery and soft texture—understated, effortless, and made for everyday moments.
</li>
<li>The Necktie Top is crafted in undyed cotton kora with all-over floral embroidery, a tie-up neckline, and a gently flared silhouette.
</li>
<li>The Classic Pyjamas are made in 100% cotton with tone-on-tone embroidery, cut for comfort and lightness in every step.</li>
</ul>",11550.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/1_3d23e40b-90bb-49c4-9069-a9a8cdb75ebd.jpg?v=1752578012,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/2_99bcb964-c157-44e5-9bbf-63f43019b5e7.jpg?v=1752578012,the-necktie-set-ivory-embroidered
7501217595526,THE TAO STRIPEY SET,"title: THE TAO STRIPEY SET product_type: shop-bundle body_html: <ul>
<li>The Tao Stripey Set brings a bold, confident red to winter, pairing a graphic turtleneck with easy knit bottoms for a look that feels coordinated without trying too hard.
</li>
<li>The Tao Turtle Neck Sweater is knitted in 100% organic cotton yarn, finished with a navy neckline border, a metal heart coin at the hem, and big and small navy dot motifs across the front and back.
</li>
<li>The Stripey Pants echo the same red tone, crafted in organic cotton yarn with a relaxed fit, a metal flower coin at the pocket mouth, and a chartreuse heart motif at the bottom hem for a quiet lift of detail.</li>
</ul>",13000.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/1_4a2b5037-9cb2-4d07-908a-abe175288e65.jpg?v=1763714867,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/2_e60b8862-b09e-41e9-8a9f-f4b7c28ead7b.jpg?v=1763714867,the-tao-stripey-set
7454817222790,The Kochi Kurta Set - Purple & Gold,"title: The Kochi Kurta Set - Purple & Gold product_type: shop-bundle body_html: <ul>
<li>Elegant in its simplicity, the is set is timeless with minimal detailing and maximum charm. The rich, solid purple base brings depth and versatility, easy to layer and ideal for both festive moments and your everyday. 
</li>
<li>The Kochi Kurta is crafted in 100% cotton kora, offering a natural crinkle and breathable comfort. A single round gota flower embroidery adds a delicate focal point—placed on the wearer’s right side.
</li>
<li>Bold and full of character, the Darjeeling Pants come in a rich solid purple. With a gently puffy silhouette, these pants offer a playful yet polished look that's easy to dress up or down. Crafted from cotton linter, a natural byproduct of cottonseed oil production, Bemberg is a regenerated cellulose fibre that’s soft, breathable, and gentle on the skin. It’s biodegradable, compostable, and made using a closed-loop process that minimises waste, making it a thoughtful choice for you and the planet.
</li>
<li>Due to the different fabrics used in both garments, the colour tones may vary.</li>
</ul>",18400.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/1_27100d00-978e-4c18-a14c-f0f3d3d27b80.jpg?v=1757065095,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/3_0bd00816-db3d-473c-a07e-00c98c4df07b.jpg?v=1757065095,the-kochi-kurta-set-purple-gold
7435100979334,The Teatime Set,"title: The Teatime Set product_type: shop-bundle body_html: <ul>
<li>Begin the day with quiet ritual in our Teatime Set, complete with two Dessert Plates and two Conical mugs to make your mornings perfect.</li>
<li>Crafted in stoneware with a sleek conical silhouette our cups are a visual lift to your everyday cuppa. Mug capacity : 300ml.</li>
<li>From chai to coffee, they bring colour, craft, and a little bit of Indus charm to the table.</li>
<li>Excellent to gift or keep.</li>
</ul>",3250.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/2_5fd1653b-72ab-4bbd-a153-d018ac368942.jpg?v=1753182431,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/1_8581fe43-fbd8-4fc0-af5a-0755ef979845.jpg?v=1753182431,the-teatime-set
7334956433542,Stripes and Flowers Scarf - Gray & White Stripes,"title: Stripes and Flowers Scarf - Gray & White Stripes product_type: Scarves body_html: <ul>
<li>
</li>
<li>Light, breezy, and effortlessly chic, the Stripes and Flowers Scarf is crafted from 100% cotton—perfect for summer styling.
</li>
<li>Bright pink flowers bloom against a classic grey and white striped base, striking the perfect balance between bold and timeless.
</li>
<li>Finished with a matching pink border, beaded tassels, and button detailing for a whimsical touch.</li>
</ul>",2500.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/NBI038358_1.jpg?v=1741274039,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/NBI038358_2.jpg?v=1741274040,stripes-and-flowers-scarf-gray-white-stripes
7334956269702,Leaping Fish Scarf - Fuchsia,"title: Leaping Fish Scarf - Fuchsia product_type: Scarves body_html: <ul>
<li>Inspired our travels to Sri Lanka, the Leaping Fish scarf is dotted with lush foliage and flowers, interspersed with delightful leaping fish all over.</li>
<li>Finished with a contrasting lime border, this accessory is designed to be loved forever and worn endlessly.</li>
<li>
<strong>Note:</strong> Crafted from cotton linter, a natural byproduct of cottonseed oil production, Bemberg is a regenerated cellulose fibre that’s soft, breathable, and gentle on the skin. It’s biodegradable, compostable, and made using a closed-loop process that minimises waste, making it a thoughtful choice for you and the planet.</li>
</ul>",2500.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/NBI038354_1.jpg?v=1738836684,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/NBI038354_2.jpg?v=1738836686,leaping-fish-scarf-fuchsia
7334956236934,Bougainvillea Scarf - Lime,"title: Bougainvillea Scarf - Lime product_type: Scarves body_html: <ul>
<li>Bold, bright and in full bloom, the Bougainvillea Scarf features vivid pink bougainvillea flowers against a lime base.</li>
<li>The scarf is finished with delicate button and tassel details and striped edges.</li>
<li>A fun accessory to liven any outfit.</li>
<li>
<strong>Note</strong>: Crafted from cotton linter, a natural byproduct of cottonseed oil production, Bemberg is a regenerated cellulose fibre that’s soft, breathable, and gentle on the skin. It’s biodegradable, compostable, and made using a closed-loop process that minimises waste, making it a thoughtful choice for you and the planet.</li>
</ul>",2500.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/NBI038353_1.jpg?v=1738836684,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/NBI038353_2.jpg?v=1738836686,bougainvillea-scarf-lime
7538308022406,The Ayra Set - Green & White,"title: The Ayra Set - Green & White product_type: shop-bundle body_html: <ul>
<li>The Ayra Top Set pairs the Ayra Top with Paperbag Pants in light green and white checks, fresh, easy, and made for summer days.
</li>
<li>The top features a peeping bird embroidery stitched in ice blue thread, with a godet cut on the bias for soft movement.
</li>
<li>The pants continue the check rhythm, finished with riverside selvedge accents and a shell fabric drawstring with red shell buttons.
</li>
<li>Together, the set blends playful detail, breathable cotton comfort, and thoughtful finishing in an effortless co ord look.</li>
</ul>",8250.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/1_6706b458-19ba-4c19-b315-36242fd202e0.jpg?v=1771503316,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/2_aa0c2678-7a12-41b1-95b1-e0abf5ae6417.jpg?v=1771503316,the-ayra-top-set-green-white
7501217661062,THE MEMENTO SET,"title: THE MEMENTO SET product_type: shop-bundle body_html: <ul>
<li>The Memento Set is denim done the easy way — relaxed, lived-in, and quietly detailed, made to feel like an old favourite from the very first wear.
</li>
<li>The Memento Kurta is crafted in medium-wash cotton denim with an easy, comfortable silhouette and two subtle heart impressions along the centre-front panels.
</li>
<li>The Side Tuck Pants echo the same denim mood, finished with soft tucks for shape and a pixelated heart embroidered at the pocket corner for a small, signature detail.</li>
</ul>",13000.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/1_99f76038-106a-48ac-9a02-8af4f597504b.jpg?v=1763714723,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/2_6e9bcc8e-6be4-485d-9ef0-b2e61cfdc609.jpg?v=1763714723,the-memento-set
7501217628294,THE FABLE SET,"title: THE FABLE SET product_type: shop-bundle body_html: <ul>
<li>The Fable Set brings a soft, composed winter mood — calm, grounded, and quietly expressive in black, white, and charcoal.
</li>
<li>The Fable Top is crafted in recycled poly-wool, designed in a loose, effortless silhouette, with a puff flower appliqué and embroidered circle placed at the centre back.
</li>
<li>The Weekend Trousers share the same relaxed ease in recycled poly-wool, finished with black-and-charcoal checks and a small red star embroidered at the pocket corner.</li>
</ul>",14500.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/1_33203521-725f-4437-a939-a2e0c112c69e.jpg?v=1763714804,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/2_9ed89d60-b055-4c37-8981-a080f9286201.jpg?v=1763714804,the-fable-set
7394003255430,Island Breakfast Set,"title: Island Breakfast Set product_type: shop-bundle body_html: <ul>
<li>The Island Breakfast Set features 2 Galle Mugs and a 2 Ceylon Cereal Bowls, just the right touch of the tropics to start your day.</li>
<li>Take in a heady dose of the tropics with our very verdant morning mug. Brew a cuppa and enjoy it in this incredible stoneware piece featuring banana leaves, plam trees, bright yellow blooms, and Galle's famous lighthouse.</li>
<li>Refresh somebody's morning with our set of fresh looking stoneware cereal bowls to keep your close ones happy and healthy.</li>
</ul>",2400.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/3_cd939ab5-fb5e-4db6-8167-7b35fdb426e1.jpg?v=1747894327,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/1_b296c3d5-1286-4728-8e97-1488cb7bd94f.jpg?v=1747894327,island-breakfast-set
7352545017990,Ceylon Garden Cereal Bowl Set,"title: Ceylon Garden Cereal Bowl Set product_type: shop-bundle body_html: <ul>
<li>Make the first meal of the day a joyful affair with the Botanical Breakfast Set that comes with the Botanical Cereal Bowl (Set of 2) and Ceylon Cereal Bowl (Set of 2).</li>
<li>Bowl food = soul food. Start your day on the right foot and with a little flourish. These bowls are the perfect quantity for your everyday cereal and milk or any other breakfast preparation.</li>
<li>A quaint addition to tables, the Giraffe Menu Card Holder features a majestic, golden motif of the animal for your tables.</li>
</ul>",3300.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/4_4eee8e8f-5033-44a8-815d-da9190001051.jpg?v=1742040538,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/3_41427ede-88e0-4b45-9856-5491ce0086c8.jpg?v=1742040538,botanical-breakfast-set
7538307924102,The Mirai Kurta Set - Ivory,"title: The Mirai Kurta Set - Ivory product_type: shop-bundle body_html: <ul>
<li>The Mirai Kurta Set pairs the Mirai Kurta with Breeze Pants in soft ivory tones, understated and detailed up close.
</li>
<li>The kurta is crafted in cotton kora with placement applique work and a blue and white check heart at the back shoulder.
</li>
<li>The pants add texture through cotton kora, finished with red boondi dots on the upper panel and a fish embroidery at the hem.
</li>
<li>Together, the set balances simplicity, craft, and gentle motif detailing.</li>
</ul>",11000.0,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/1_c390c5c1-78a0-4f1e-bb47-54e2f697ead3.jpg?v=1770279201,https://cdn.shopify.com/s/files/1/0270/5129/4854/files/2_e853bdcd-9daa-4528-850b-03a3054e33b0.jpg?v=1770279201,the-mirai-kurta-set-ivory
